president,num_rel,num_abs,year,exec_order_signed_date,title,start_date,num,days_in_office
Richard Nixon,197,11648,1972,1972-02-16,Amendment of Executive Order No. 11183 which established the President's Commission on White House Fellowships,1969-01-20,37,1123
Richard Nixon,198,11649,1972,1972-02-16,Regulations governing the seals of the President and the Vice President of the United States,1969-01-20,37,1123
Richard Nixon,199,11650,1972,1972-02-16,Inspection by certain classes of persons and State and Federal Government establishments of returns made in respect of certain taxes imposed by the Internal Revenue Code of 1954,1969-01-20,37,1123
Richard Nixon,200,11651,1972,1972-03-03,Textile Trade Agreements,1969-01-20,37,1139
Richard Nixon,201,11652,1972,1972-03-08,Classification and declassification of national security information and material,1969-01-20,37,1144
Richard Nixon,202,11653,1972,1972-03-09,Exemption of Jack T. Stuart from compulsory retirement for age,1969-01-20,37,1145
Richard Nixon,203,11654,1972,1972-03-13,Transfer of the Federal Fire Council to the Department of Commerce,1969-01-20,37,1149
Richard Nixon,204,11655,1972,1972-03-14,"Inspection of income, excess-profits, estate, and gift tax returns by the Committee on Government Operations, House of Representatives",1969-01-20,37,1150
Richard Nixon,205,11656,1972,1972-03-14,"Inspection of income, estate, and gift tax returns by the Select Committee on Crime, House of Representatives",1969-01-20,37,1150
Richard Nixon,206,11657,1972,1972-03-22,Exemption of C. Everette Spangler from compulsory retirement for age,1969-01-20,37,1158
Richard Nixon,207,11658,1972,1972-03-22,Establishment of the Missouri River Basin Commission,1969-01-20,37,1158
Richard Nixon,208,11659,1972,1972-03-22,Establishment of the Upper Mississippi River Basin Commission,1969-01-20,37,1158
Richard Nixon,209,11660,1972,1972-03-23,"Amending Executive Order No. 11640, further providing for the stabilization of the economy",1969-01-20,37,1159
Richard Nixon,210,11661,1972,1972-03-24,Relating to facilitating coordination of Federal education programs,1969-01-20,37,1160
Richard Nixon,211,11662,1972,1972-03-29,"Further providing for the administration of the Disaster Relief Act of 1970, as amended",1969-01-20,37,1165
Richard Nixon,212,11663,1972,1972-03-31,Creating an emergency board to investigate disputes between the carriers represented by the National Railway Labor Conference and certain of their employees,1969-01-20,37,1167
Richard Nixon,213,11664,1972,1972-03-31,Creating an emergency board to investigate a dispute between the Penn Central Transportation Company and certain of its employees,1969-01-20,37,1167
Richard Nixon,214,11665,1972,1972-04-10,James F. Byrnes,1969-01-20,37,1177
Richard Nixon,215,11666,1972,1972-04-11,Qualification for the investment credit on certain articles and classes of articles of predominantly foreign origin,1969-01-20,37,1178
Richard Nixon,216,11667,1972,1972-04-19,Establishing the President's Advisory Committee on the Environmental Merit Awards Program,1969-01-20,37,1186
Richard Nixon,217,11668,1972,1972-04-21,Providing for a National Center for Housing Management,1969-01-20,37,1188
Richard Nixon,218,11669,1972,1972-05-02,J. Edgar Hoover,1969-01-20,37,1199
Richard Nixon,219,11670,1972,1972-05-20,Providing for the return of certain lands to the Yakima Indian Reservation,1969-01-20,37,1217
Richard Nixon,220,11671,1972,1972-06-05,Committee management,1969-01-20,37,1233
Richard Nixon,221,11672,1972,1972-06-06,Providing for the transfer or furnishing of property under the Postal Reorganization Act,1969-01-20,37,1234
Richard Nixon,222,11673,1972,1972-06-06,Amending Executive Order No. 8684 to redefine the Culebra Island Naval Defensive Sea Area,1969-01-20,37,1234
Richard Nixon,223,11674,1972,1972-06-29,"Amending Executive Order No. 11640, as amended, further providing for the stabilization of the economy",1969-01-20,37,1257
Richard Nixon,224,11675,1972,1972-07-26,Exemption of John S. Patterson from mandatory retirement for age,1969-01-20,37,1284
Richard Nixon,225,11676,1972,1972-07-27,Providing for the establishment of an Office of National Narcotics Intelligence within the Department of Justice,1969-01-20,37,1285
Richard Nixon,226,11677,1972,1972-08-01,Continuing the regulation of exports,1969-01-20,37,1290
Richard Nixon,227,11678,1972,1972-08-16,Providing for the repair and restoration of nonprofit private educational institutions damaged by hurricane and tropical storm Agnes,1969-01-20,37,1305
Richard Nixon,228,11679,1972,1972-08-19,Creating an emergency board to investigate a dispute between the Long Island Rail Road Company and certain of its employees,1969-01-20,37,1308
Richard Nixon,229,11680,1972,1972-08-21,Designation of certain officers to act as Secretary of the Treasury,1969-01-20,37,1310
Richard Nixon,230,11681,1972,1972-08-21,"Revoking Executive Order No. 5221 of November 11, 1929, establishing a limitation on non-official employment of officers or employees of the American Government",1969-01-20,37,1310
Richard Nixon,231,11682,1972,1972-08-29,Inspection by the Department of the Treasury of tax returns made under the Internal Revenue Code of 1954 for economic stabilization purposes,1969-01-20,37,1318
Richard Nixon,232,11683,1972,1972-08-29,"Revoking Executive Order No. 11677 of August 1, 1972, and continuing in effect Executive Order No. 11533 of June 4, 1970, relating to the administration of export controls",1969-01-20,37,1318
Richard Nixon,233,11684,1972,1972-08-30,"Amendment of Executive Order No. 11554, suspending the provisions of section 5707(c) of title 10, United States Code, which relate to promotion of Navy and Marine Corps officers",1969-01-20,37,1319
Richard Nixon,234,11685,1972,1972-09-25,"Amending Executive Order No. 10973, relating to administration of foreign assistance and related functions, and Executive Order No. 11501, relating to administration of foreign military sales",1969-01-20,37,1345
Richard Nixon,235,11686,1972,1972-10-07,Committee management,1969-01-20,37,1357
Richard Nixon,236,11687,1972,1972-10-11,"Delegating functions conferred upon the President by section 1455 of title 10 of the United States Code, establishing the Retired Serviceman's Survivor Benefit Plan",1969-01-20,37,1361
Richard Nixon,237,11688,1972,1972-12-01,Amending Executive Order No. 11399 with respect to the membership of the National Council on Indian Opportunity,1969-01-20,37,1412
Richard Nixon,238,11689,1972,1972-12-05,Extending diplomatic privileges and immunities to the Mission to the United States of America of the Commission of the European Communities and to certain members thereof,1969-01-20,37,1416
Richard Nixon,239,11690,1972,1972-12-14,Delegation of certain functions to the Executive Director of the Domestic Council,1969-01-20,37,1425
Richard Nixon,240,11691,1972,1972-12-15,Adjusting rates of pay for certain statutory pay systems,1969-01-20,37,1426
Richard Nixon,241,11692,1972,1972-12-15,Adjusting the rates of monthly basic pay for members of the Uniformed Services,1969-01-20,37,1426
Richard Nixon,242,11693,1972,1972-12-26,"Providing for the closing of Government departments and agencies on December 28, 1972",1969-01-20,37,1437
Richard Nixon,243,11694,1973,1973-01-02,Creating an emergency board to investigate a dispute between the Port Authority Trans-Hudson Corporation and certain of its employees,1969-01-20,37,1444
Richard Nixon,244,11695,1973,1973-01-11,Further providing for the stabilization of the economy,1969-01-20,37,1453
Richard Nixon,245,11696,1973,1973-01-17,"Excusing Federal employees in the Washington, DC., metropolitan area from duty for one-half day on Friday, January 19, 1973",1969-01-20,37,1459
Richard Nixon,246,11697,1973,1973-01-17,Inspection by Department of Agriculture of income tax returns made under the Internal Revenue Code of 1954 of persons having farm operations,1969-01-20,37,1459
Richard Nixon,247,11698,1973,1973-01-19,Relating to the implementation of the Convention on the Taking of Evidence Abroad in Civil or Commercial Matters,1969-01-20,37,1461
Richard Nixon,248,11699,1973,1973-01-22,"Amending Executive Order No. 11248, placing certain positions in levels IV and V of the Federal Executive Salary",1969-01-20,37,1464
Richard Nixon,249,11700,1973,1973-01-23,"Providing for the closing of Government departments and agencies on Thursday, January 25, 1973",1969-01-20,37,1465
Richard Nixon,250,11701,1973,1973-01-24,Employment of veterans by Federal agencies and Government contractors and subcontractors,1969-01-20,37,1466
Richard Nixon,251,11702,1973,1973-01-25,Relative to the Executive Office of the President,1969-01-20,37,1467
Richard Nixon,252,11703,1973,1973-02-07,Assigning policy development and direction functions with respect to the oil import control program,1969-01-20,37,1480
Richard Nixon,253,11704,1973,1973-02-28,Further exempting A. Everett MacIntyre from compulsory retirement for age,1969-01-20,37,1501
Richard Nixon,254,11705,1973,1973-03-06,"The Honorable Cleo A. Noel, Junior George Curtis Moore",1969-01-20,37,1507
Richard Nixon,255,11706,1973,1973-03-08,Inspection of returns by U.S. attorneys and attorneys of Department of Justice and use of returns in grand jury proceedings and in litigation,1969-01-20,37,1509
Richard Nixon,256,11707,1973,1973-03-12,Change in boundaries of New England River Basins Commission,1969-01-20,37,1513
Richard Nixon,257,11708,1973,1973-03-23,Placing certain positions in levels IV and V of the Executive Schedule,1969-01-20,37,1524
Richard Nixon,258,11709,1973,1973-03-27,Inspection by Department of Agriculture of income tax returns made under the Internal Revenue Code of 1954 of persons having farm operations,1969-01-20,37,1528
Richard Nixon,259,11710,1973,1973-04-04,National Commission for Industrial Peace,1969-01-20,37,1536
Richard Nixon,260,11711,1973,1973-04-13,"Inspection of income, excess-profits, estate, and gift tax returns by the Senate Committee on Government Operations",1969-01-20,37,1545
Richard Nixon,261,11712,1973,1973-04-18,Special Committee on Energy and National Energy Office,1969-01-20,37,1550
Richard Nixon,262,11713,1973,1973-04-21,Delegating certain functions vested in the President to the Administrator of General Services,1969-01-20,37,1553
Richard Nixon,263,11714,1973,1973-04-24,Amending Executive Order No. 11652 on classification and declassification of national security information and material,1969-01-20,37,1556
Richard Nixon,264,11715,1973,1973-04-24,"Amending Executive Order No. 11708, placing certain positions in levels IV and V of the Executive Schedule",1969-01-20,37,1556
Richard Nixon,265,11716,1973,1973-04-26,Amending Executive Order No. 11157 as it relates to incentive pay for hazardous duty,1969-01-20,37,1558
Richard Nixon,266,11717,1973,1973-05-09,Transferring certain functions from the Office of Management and Budget to the General Services Administration and the Department of Commerce,1969-01-20,37,1571
Richard Nixon,267,11718,1973,1973-05-14,"Designating the International Telecommunications Satellite Organization (Intelsat) as an international organization entitled to enjoy certain privileges, exemptions, and immunities",1969-01-20,37,1576
Richard Nixon,268,11719,1973,1973-05-17,"Inspection of income, estate, and gift tax returns by the Committee on Public Works, House of Representatives",1969-01-20,37,1579
Richard Nixon,269,11720,1973,1973-05-17,"Inspection of income, excess-profits, estate, gift, and excise tax returns by the Senate Committee on Commerce",1969-01-20,37,1579
Richard Nixon,270,11721,1973,1973-05-23,Providing for Federal pay administration,1969-01-20,37,1585
Richard Nixon,271,11722,1973,1973-06-09,"Inspection of income, estate, and gift tax returns by the Committee on Internal Security, House of Representatives",1969-01-20,37,1602
Richard Nixon,272,11723,1973,1973-06-13,Further providing for the stabilization of the economy,1969-01-20,37,1606
Richard Nixon,273,11724,1973,1973-06-25,Federal Property Council,1969-01-20,37,1618
Richard Nixon,274,11725,1973,1973-06-27,Transfer of certain functions of the Office of Emergency Preparedness,1969-01-20,37,1620
Richard Nixon,275,11726,1973,1973-06-29,Energy Policy Office,1969-01-20,37,1622
