id,knownName,givenName,familyName,fullName,fileName,gender,birth_date,birth_country,death_date,death_country,wikipedia,wikidata,sameAs,awardYear,category,categoryFullName,sortOrder,portion,dateAwarded,prizeStatus,motivation,prizeAmount,prizeAmountAdjusted,university_affiliation,age
995,Paul R. Milgrom,Paul,Milgrom,Paul R. Milgrom,milgrom,male,1948-04-20,USA,,,https://en.wikipedia.org/wiki/Paul_Milgrom,"{'id': 'Q1359990', 'url': 'https://www.wikidata.org/wiki/Q1359990'}","['https://www.wikidata.org/wiki/Q1359990', 'https://en.wikipedia.org/wiki/Paul_Milgrom']",2020,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1/2,2020-10-12,received,for improvements to auction theory and inventions of new auction formats,10000000,11074035,Stanford University,72.0
996,Robert B. Wilson,Robert,Wilson,Robert B. Wilson,wilson,male,1937-05-16,USA,,,https://en.wikipedia.org/wiki/Robert_B._Wilson,"{'id': 'Q377265', 'url': 'https://www.wikidata.org/wiki/Q377265'}","['https://www.wikidata.org/wiki/Q377265', 'https://en.wikipedia.org/wiki/Robert_B._Wilson']",2020,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2,1/2,2020-10-12,received,for improvements to auction theory and inventions of new auction formats,10000000,11074035,Stanford University,83.0
993,Louise Glück,Louise,Glück,Louise Glück,gluck,female,1943-04-22,USA,2023-10-13,USA,https://en.wikipedia.org/wiki/Louise_Glück,"{'id': 'Q2344210', 'url': 'https://www.wikidata.org/wiki/Q2344210'}","['https://www.wikidata.org/wiki/Q2344210', 'https://en.wikipedia.org/wiki/Louise_Glück']",2020,Literature,The Nobel Prize in Literature,1,1,2020-10-08,received,for her unmistakable poetic voice that with austere beauty makes individual existence universal,10000000,11074035,,77.0
994,,,,,wfp,,,,,,https://en.wikipedia.org/wiki/World_Food_Programme,"{'id': 'Q204344', 'url': 'https://www.wikidata.org/wiki/Q204344'}","['https://www.wikidata.org/wiki/Q204344', 'https://en.wikipedia.org/wiki/World_Food_Programme']",2020,Peace,The Nobel Peace Prize,1,1,2020-10-09,received,"for its efforts to combat hunger, for its contribution to bettering conditions for peace in conflict-affected areas and for acting as a driving force in efforts to prevent the use of hunger as a weapon of war and conflict",10000000,11074035,,
988,Roger Penrose,Roger,Penrose,Roger Penrose,penrose,male,1931-08-08,United Kingdom,,,https://en.wikipedia.org/wiki/Roger_Penrose,"{'id': 'Q193803', 'url': 'https://www.wikidata.org/wiki/Q193803'}","['https://www.wikidata.org/wiki/Q193803', 'https://en.wikipedia.org/wiki/Roger_Penrose']",2020,Physics,The Nobel Prize in Physics,1,1/2,2020-10-06,received,for the discovery that black hole formation is a robust prediction of the general theory of relativity,10000000,11074035,University of Oxford,89.0
989,Reinhard Genzel,Reinhard,Genzel,Reinhard Genzel,genzel,male,1952-03-24,Germany,,,https://en.wikipedia.org/wiki/Reinhard_Genzel,"{'id': 'Q65807', 'url': 'https://www.wikidata.org/wiki/Q65807'}","['https://www.wikidata.org/wiki/Q65807', 'https://en.wikipedia.org/wiki/Reinhard_Genzel']",2020,Physics,The Nobel Prize in Physics,2,1/4,2020-10-06,received,for the discovery of a supermassive compact object at the centre of our galaxy,10000000,11074035,Max Planck Institute for Extraterrestrial Physics,68.0
990,Andrea Ghez,Andrea,Ghez,Andrea Ghez,ghez,female,1965-06-16,USA,,,https://en.wikipedia.org/wiki/Andrea_M._Ghez,"{'id': 'Q493956', 'url': 'https://www.wikidata.org/wiki/Q493956'}","['https://www.wikidata.org/wiki/Q493956', 'https://en.wikipedia.org/wiki/Andrea_M._Ghez']",2020,Physics,The Nobel Prize in Physics,3,1/4,2020-10-06,received,for the discovery of a supermassive compact object at the centre of our galaxy,10000000,11074035,University of California,55.0
985,Harvey J. Alter,Harvey,Alter,Harvey J. Alter,alter,male,1935-09-12,USA,,,https://en.wikipedia.org/wiki/Harvey_J._Alter,"{'id': 'Q5677307', 'url': 'https://www.wikidata.org/wiki/Q5677307'}","['https://www.wikidata.org/wiki/Q5677307', 'https://en.wikipedia.org/wiki/Harvey_J._Alter']",2020,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/3,2020-10-05,received,for the discovery of Hepatitis C virus,10000000,11074035,National Institutes of Health,85.0
986,Michael Houghton,Michael,Houghton,Michael Houghton,houghton,male,,United Kingdom,,,https://en.wikipedia.org/wiki/Michael_Houghton_(virologist),"{'id': 'Q1927895', 'url': 'https://www.wikidata.org/wiki/Q1927895'}","['https://www.wikidata.org/wiki/Q1927895', 'https://en.wikipedia.org/wiki/Michael_Houghton_(virologist)']",2020,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/3,2020-10-05,received,for the discovery of Hepatitis C virus,10000000,11074035,University of Alberta,71.0
987,Charles M. Rice,Charles,Rice,Charles M. Rice,rice,male,1952-08-25,USA,,,https://en.wikipedia.org/wiki/Charles_M._Rice,"{'id': 'Q22669757', 'url': 'https://www.wikidata.org/wiki/Q22669757'}","['https://www.wikidata.org/wiki/Q22669757', 'https://en.wikipedia.org/wiki/Charles_M._Rice']",2020,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,3,1/3,2020-10-05,received,for the discovery of Hepatitis C virus,10000000,11074035,Rockefeller University,68.0
1002,Benjamin List,Benjamin,List,Benjamin List,list,male,1968-01-11,Germany,,,https://en.wikipedia.org/wiki/Benjamin_List,"{'id': 'Q105572', 'url': 'https://www.wikidata.org/wiki/Q105572'}","['https://www.wikidata.org/wiki/Q105572', 'https://en.wikipedia.org/wiki/Benjamin_List']",2021,Chemistry,The Nobel Prize in Chemistry,1,1/2,2021-10-06,received,for the development of asymmetric organocatalysis,10000000,10836735,Max-Planck-Institut für Kohlenforschung,53.0
1003,David W.C. MacMillan,David,MacMillan,David W.C. MacMillan,macmillan,male,1968-03-16,United Kingdom,,,https://en.wikipedia.org/wiki/David_MacMillan,"{'id': 'Q5237001', 'url': 'https://www.wikidata.org/wiki/Q5237001'}","['https://www.wikidata.org/wiki/Q5237001', 'https://en.wikipedia.org/wiki/David_MacMillan']",2021,Chemistry,The Nobel Prize in Chemistry,2,1/2,2021-10-06,received,for the development of asymmetric organocatalysis,10000000,10836735,Princeton University,53.0
1007,David Card,David,Card,David Card,card,male,,Canada,,,https://en.wikipedia.org/wiki/David_Card,"{'id': 'Q1173928', 'url': 'https://www.wikidata.org/wiki/Q1173928'}","['https://www.wikidata.org/wiki/Q1173928', 'https://en.wikipedia.org/wiki/David_Card']",2021,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1/2,2021-10-11,received,for his empirical contributions to labour economics,10000000,10836735,University of California,65.0
1008,Joshua D. Angrist,Joshua,Angrist,Joshua D. Angrist,angrist,male,1960-09-18,USA,,,https://en.wikipedia.org/wiki/Joshua_Angrist,"{'id': 'Q921499', 'url': 'https://www.wikidata.org/wiki/Q921499'}","['https://www.wikidata.org/wiki/Q921499', 'https://en.wikipedia.org/wiki/Joshua_Angrist']",2021,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2,1/4,2021-10-11,received,for their methodological contributions to the analysis of causal relationships,10000000,10836735,Massachusetts Institute of Technology (MIT),61.0
1009,Guido W. Imbens,Guido,Imbens,Guido W. Imbens,imbens,male,1963-09-03,the Netherlands,,,https://en.wikipedia.org/wiki/Guido_Imbens,"{'id': 'Q16730042', 'url': 'https://www.wikidata.org/wiki/Q16730042'}","['https://www.wikidata.org/wiki/Q16730042', 'https://en.wikipedia.org/wiki/Guido_Imbens']",2021,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,3,1/4,2021-10-11,received,for their methodological contributions to the analysis of causal relationships,10000000,10836735,Stanford University,58.0
1004,Abdulrazak Gurnah,Abdulrazak,Gurnah,Abdulrazak Gurnah,gurnah,male,,,,,https://en.wikipedia.org/wiki/Abdulrazak_Gurnah,"{'id': 'Q317877', 'url': 'https://www.wikidata.org/wiki/Q317877'}","['https://www.wikidata.org/wiki/Q317877', 'https://en.wikipedia.org/wiki/Abdulrazak_Gurnah']",2021,Literature,The Nobel Prize in Literature,1,1,2021-10-07,received,for his uncompromising and compassionate penetration of the effects of colonialism and the fate of the refugee in the gulf between cultures and continents,10000000,10836735,,73.0
1005,Maria Ressa,Maria,Ressa,Maria Ressa,ressa,female,1963-10-02,Philippines,,,https://en.wikipedia.org/wiki/Maria_Ressa,"{'id': 'Q6761526', 'url': 'https://www.wikidata.org/wiki/Q6761526'}","['https://www.wikidata.org/wiki/Q6761526', 'https://en.wikipedia.org/wiki/Maria_Ressa']",2021,Peace,The Nobel Peace Prize,1,1/2,2021-10-08,received,"for their efforts to safeguard freedom of expression, which is a precondition for democracy and lasting peace",10000000,10836735,,58.0
1006,Dmitry Muratov,Dmitry,Muratov,Dmitry Andreyevich Muratov,muratov,male,,USSR,,,https://en.wikipedia.org/wiki/Dmitry_Muratov,"{'id': 'Q1823418', 'url': 'https://www.wikidata.org/wiki/Q1823418'}","['https://www.wikidata.org/wiki/Q1823418', 'https://en.wikipedia.org/wiki/Dmitry_Muratov']",2021,Peace,The Nobel Peace Prize,2,1/2,2021-10-08,received,"for their efforts to safeguard freedom of expression, which is a precondition for democracy and lasting peace",10000000,10836735,,60.0
999,Syukuro Manabe,Syukuro,Manabe,Syukuro Manabe,manabe,male,1931-09-21,Japan,,,https://en.wikipedia.org/wiki/Syukuro_Manabe,"{'id': 'Q3675789', 'url': 'https://www.wikidata.org/wiki/Q3675789'}","['https://www.wikidata.org/wiki/Q3675789', 'https://en.wikipedia.org/wiki/Syukuro_Manabe']",2021,Physics,The Nobel Prize in Physics,1,1/4,2021-10-05,received,"for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming",10000000,10836735,Princeton University,90.0
1000,Klaus Hasselmann,Klaus,Hasselmann,Klaus Hasselmann,hasselmann,male,1931-10-25,Germany,,,https://en.wikipedia.org/wiki/Klaus_Hasselmann,"{'id': 'Q109370', 'url': 'https://www.wikidata.org/wiki/Q109370'}","['https://www.wikidata.org/wiki/Q109370', 'https://en.wikipedia.org/wiki/Klaus_Hasselmann']",2021,Physics,The Nobel Prize in Physics,2,1/4,2021-10-05,received,"for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming",10000000,10836735,Max Planck Institute for Meteorology,90.0
1001,Giorgio Parisi,Giorgio,Parisi,Giorgio Parisi,parisi,male,1948-08-04,Italy,,,https://en.wikipedia.org/wiki/Giorgio_Parisi,"{'id': 'Q1235614', 'url': 'https://www.wikidata.org/wiki/Q1235614'}","['https://www.wikidata.org/wiki/Q1235614', 'https://en.wikipedia.org/wiki/Giorgio_Parisi']",2021,Physics,The Nobel Prize in Physics,3,1/2,2021-10-05,received,for the discovery of the interplay of disorder and fluctuations in physical systems from atomic to planetary scales,10000000,10836735,Sapienza University of Rome,73.0
997,David Julius,David,Julius,David Julius,julius,male,1955-11-04,USA,,,https://en.wikipedia.org/wiki/David_Julius,"{'id': 'Q1174906', 'url': 'https://www.wikidata.org/wiki/Q1174906'}","['https://www.wikidata.org/wiki/Q1174906', 'https://en.wikipedia.org/wiki/David_Julius']",2021,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,1,1/2,2021-10-04,received,for their discoveries of receptors for temperature and touch,10000000,10836735,University of California,66.0
998,Ardem Patapoutian,Ardem,Patapoutian,Ardem Patapoutian,patapoutian,male,,Lebanon,,,https://en.wikipedia.org/wiki/Ardem_Patapoutian,"{'id': 'Q60322501', 'url': 'https://www.wikidata.org/wiki/Q60322501'}","['https://www.wikidata.org/wiki/Q60322501', 'https://en.wikipedia.org/wiki/Ardem_Patapoutian']",2021,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2,1/2,2021-10-04,received,for their discoveries of receptors for temperature and touch,10000000,10836735,Scripps Research,54.0
743,K. Barry Sharpless,Barry,Sharpless,K. Barry Sharpless,sharpless,male,1941-04-28,USA,,,https://en.wikipedia.org/wiki/Karl_Barry_Sharpless,"{'id': 'Q110925', 'url': 'https://www.wikidata.org/wiki/Q110925'}","['https://www.wikidata.org/wiki/Q110925', 'https://en.wikipedia.org/wiki/Karl_Barry_Sharpless']",2022,Chemistry,The Nobel Prize in Chemistry,3,1/3,2022-10-05,received,for the development of click chemistry and bioorthogonal chemistry,10000000,10000000,Scripps Research,81.0
1015,Carolyn Bertozzi,Carolyn,Bertozzi,Carolyn R. Bertozzi,bertozzi,female,1966-10-10,USA,,,https://en.wikipedia.org/wiki/Carolyn_R._Bertozzi,"{'id': 'Q7442', 'url': 'https://www.wikidata.org/wiki/Q7442'}","['https://www.wikidata.org/wiki/Q7442', 'https://en.wikipedia.org/wiki/Carolyn_R._Bertozzi']",2022,Chemistry,The Nobel Prize in Chemistry,1,1/3,2022-10-05,received,for the development of click chemistry and bioorthogonal chemistry,10000000,10000000,Stanford University,56.0
1016,Morten Meldal,Morten,Meldal,Morten Meldal,meldal,male,,Denmark,,,https://en.wikipedia.org/wiki/Morten_P._Meldal,"{'id': 'Q6914509', 'url': 'https://www.wikidata.org/wiki/Q6914509'}","['https://www.wikidata.org/wiki/Q6914509', 'https://en.wikipedia.org/wiki/Morten_P._Meldal']",2022,Chemistry,The Nobel Prize in Chemistry,2,1/3,2022-10-05,received,for the development of click chemistry and bioorthogonal chemistry,10000000,10000000,University of Copenhagen,68.0
1021,Ben Bernanke,Ben,Bernanke,Ben S. Bernanke,bernanke,male,1953-12-13,USA,,,https://en.wikipedia.org/wiki/Ben_Bernanke,"{'id': 'Q201795', 'url': 'https://www.wikidata.org/wiki/Q201795'}","['https://www.wikidata.org/wiki/Q201795', 'https://en.wikipedia.org/wiki/Ben_Bernanke']",2022,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,1,1/3,2011-10-10,received,for research on banks and financial crises,10000000,10000000,The Brookings Institution,69.0
1022,Douglas Diamond,Douglas,Diamond,Douglas W. Diamond,diamond,male,1953-10-25,USA,,,https://en.wikipedia.org/wiki/Douglas_Diamond,"{'id': 'Q185871', 'url': 'https://www.wikidata.org/wiki/Q185871'}","['https://www.wikidata.org/wiki/Q185871', 'https://en.wikipedia.org/wiki/Douglas_Diamond']",2022,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2,1/3,2011-10-10,received,for research on banks and financial crises,10000000,10000000,University of Chicago,69.0
1023,Philip Dybvig,Philip,Dybvig,Philip H. Dybvig,dybvig,male,1955-05-22,USA,,,https://en.wikipedia.org/wiki/Philip_H._Dybvig,"{'id': 'Q24565948', 'url': 'https://www.wikidata.org/wiki/Q24565948'}","['https://www.wikidata.org/wiki/Q24565948', 'https://en.wikipedia.org/wiki/Philip_H._Dybvig']",2022,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,3,1/3,2011-10-10,received,for research on banks and financial crises,10000000,10000000,Washington University,67.0
1017,Annie Ernaux,Annie,Ernaux,Annie Ernaux,ernaux,female,1940-09-01,France,,,https://en.wikipedia.org/wiki/Annie_Ernaux,"{'id': 'Q1153825', 'url': 'https://www.wikidata.org/wiki/Q1153825'}","['https://www.wikidata.org/wiki/Q1153825', 'https://en.wikipedia.org/wiki/Annie_Ernaux']",2022,Literature,The Nobel Prize in Literature,1,1,2022-10-06,received,"for the courage and clinical acuity with which she uncovers the roots, estrangements and  collective restraints of personal memory",10000000,10000000,,82.0
1018,Ales Bialiatski,Ales,Bialiatski ,Ales Bialiatski ,bialiatski,male,1962-09-25,Russia,,,https://en.wikipedia.org/wiki/Ales_Bialiatski,"{'id': 'Q118263', 'url': 'https://www.wikidata.org/wiki/Q118263'}","['https://www.wikidata.org/wiki/Q118263', 'https://en.wikipedia.org/wiki/Ales_Bialiatski']",2022,Peace,The Nobel Peace Prize,1,1/3,2022-10-07,received,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",10000000,10000000,,60.0
1019,,,,,memorial,,,,,,https://en.wikipedia.org/wiki/Memorial_(society),"{'id': 'Q851563', 'url': 'https://www.wikidata.org/wiki/Q851563'}","['https://www.wikidata.org/wiki/Q851563', 'https://en.wikipedia.org/wiki/Memorial_(society)']",2022,Peace,The Nobel Peace Prize,2,1/3,2022-10-07,received,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",10000000,10000000,,
1020,,,,,center-for-civil-liberties,,,,,,https://en.wikipedia.org/wiki/The_Center_for_Civil_Liberties,"{'id': 'Q114452906', 'url': 'https://www.wikidata.org/wiki/Q114452906'}","['https://www.wikidata.org/wiki/Q114452906', 'https://en.wikipedia.org/wiki/The_Center_for_Civil_Liberties']",2022,Peace,The Nobel Peace Prize,3,1/3,2022-10-07,received,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy.",10000000,10000000,,
1012,Alain Aspect,Alain,Aspect,Alain Aspect,aspect,male,1947-06-15,France,,,https://en.wikipedia.org/wiki/Alain_Aspect,"{'id': 'Q364997', 'url': 'https://www.wikidata.org/wiki/Q364997'}","['https://www.wikidata.org/wiki/Q364997', 'https://en.wikipedia.org/wiki/Alain_Aspect']",2022,Physics,The Nobel Prize in Physics,1,1/3,2022-10-04,received,"for experiments with entangled photons, establishing the violation of Bell inequalities and  pioneering quantum information science",10000000,10000000,Institut d’Optique Graduate School – Université Paris-Saclay,75.0
1013,John Clauser,John ,Clauser,John F. Clauser,clauser,male,1942-12-01,USA,,,https://en.wikipedia.org/wiki/John_Clauser,"{'id': 'Q1365270', 'url': 'https://www.wikidata.org/wiki/Q1365270'}","['https://www.wikidata.org/wiki/Q1365270', 'https://en.wikipedia.org/wiki/John_Clauser']",2022,Physics,The Nobel Prize in Physics,2,1/3,2022-10-04,received,"for experiments with entangled photons, establishing the violation of Bell inequalities and  pioneering quantum information science",10000000,10000000,J.F. Clauser & Assoc.,80.0
1014,Anton Zeilinger,Anton,Zeilinger,Anton Zeilinger,zeilinger,male,1945-05-20,Austria,,,https://en.wikipedia.org/wiki/Anton_Zeilinger,"{'id': 'Q78610', 'url': 'https://www.wikidata.org/wiki/Q78610'}","['https://www.wikidata.org/wiki/Q78610', 'https://en.wikipedia.org/wiki/Anton_Zeilinger']",2022,Physics,The Nobel Prize in Physics,3,1/3,2022-10-04,received,"for experiments with entangled photons, establishing the violation of Bell inequalities and  pioneering quantum information science",10000000,10000000,University of Vienna,77.0
