country_search,Year,State,United Kingdom %,Wikipedia %
Togo,2024,Mississippi,4.0,96.0
Togo,2024,Missouri,3.0,97.0
Togo,2024,Montana,3.0,97.0
Togo,2024,Nebraska,7.000000000000001,93.0
Togo,2024,Nevada,4.0,96.0
Togo,2024,New Hampshire,3.0,97.0
Togo,2024,New Jersey,2.0,98.0
Togo,2024,New Mexico,2.0,98.0
Togo,2024,New York,3.0,97.0
Togo,2024,North Carolina,5.0,95.0
Togo,2024,North Dakota,5.0,95.0
Togo,2024,Ohio,2.0,98.0
Togo,2024,Oklahoma,4.0,96.0
Togo,2024,Oregon,3.0,97.0
Togo,2024,Pennsylvania,2.0,98.0
Togo,2024,Rhode Island,2.0,98.0
Togo,2024,South Carolina,4.0,96.0
Togo,2024,South Dakota,4.0,96.0
Togo,2024,Tennessee,3.0,97.0
Togo,2024,Texas,4.0,96.0
Togo,2024,Utah,4.0,96.0
Togo,2024,Vermont,2.0,98.0
Togo,2024,Virginia,3.0,97.0
Togo,2024,Washington,2.0,98.0
Togo,2024,West Virginia,3.0,97.0
Togo,2024,Wisconsin,3.0,97.0
Togo,2024,Wyoming,4.0,96.0
Tonga,2024,Alabama,2.0,98.0
Tonga,2024,Alaska,7.000000000000001,93.0
Tonga,2024,Arizona,3.0,97.0
Tonga,2024,Arkansas,2.0,98.0
Tonga,2024,California,4.0,96.0
Tonga,2024,Colorado,2.0,98.0
Tonga,2024,Connecticut,2.0,98.0
Tonga,2024,Delaware,2.0,98.0
Tonga,2024,District of Columbia,2.0,98.0
Tonga,2024,Florida,2.0,98.0
Tonga,2024,Georgia,2.0,98.0
Tonga,2024,Hawaii,15.0,85.0
Tonga,2024,Idaho,4.0,96.0
Tonga,2024,Illinois,2.0,98.0
Tonga,2024,Indiana,2.0,98.0
Tonga,2024,Iowa,2.0,98.0
Tonga,2024,Kansas,2.0,98.0
Tonga,2024,Kentucky,2.0,98.0
Tonga,2024,Louisiana,2.0,98.0
Tonga,2024,Maine,2.0,98.0
Tonga,2024,Maryland,2.0,98.0
Tonga,2024,Massachusetts,1.0,99.0
Tonga,2024,Michigan,2.0,98.0
Tonga,2024,Minnesota,2.0,98.0
Tonga,2024,Mississippi,3.0,97.0
Tonga,2024,Missouri,2.0,98.0
Tonga,2024,Montana,2.0,98.0
Tonga,2024,Nebraska,2.0,98.0
Tonga,2024,Nevada,3.0,97.0
Tonga,2024,New Hampshire,2.0,98.0
Tonga,2024,New Jersey,2.0,98.0
Tonga,2024,New Mexico,2.0,98.0
Tonga,2024,New York,2.0,98.0
Tonga,2024,North Carolina,2.0,98.0
Tonga,2024,North Dakota,2.0,98.0
Tonga,2024,Ohio,2.0,98.0
Tonga,2024,Oklahoma,2.0,98.0
Tonga,2024,Oregon,2.0,98.0
Tonga,2024,Pennsylvania,2.0,98.0
Tonga,2024,Rhode Island,2.0,98.0
Tonga,2024,South Carolina,3.0,97.0
Tonga,2024,South Dakota,3.0,97.0
Tonga,2024,Tennessee,2.0,98.0
Tonga,2024,Texas,2.0,98.0
Tonga,2024,Utah,9.0,91.0
Tonga,2024,Vermont,1.0,99.0
Tonga,2024,Virginia,2.0,98.0
Tonga,2024,Washington,2.0,98.0
Tonga,2024,West Virginia,3.0,97.0
Tonga,2024,Wisconsin,2.0,98.0
Tonga,2024,Wyoming,4.0,96.0
Trinidad and Tobago,2024,Alabama,1.0,99.0
Trinidad and Tobago,2024,Alaska,1.0,99.0
Trinidad and Tobago,2024,Arizona,1.0,99.0
Trinidad and Tobago,2024,Arkansas,1.0,99.0
Trinidad and Tobago,2024,California,0.0,100.0
Trinidad and Tobago,2024,Colorado,1.0,99.0
Trinidad and Tobago,2024,Connecticut,2.0,98.0
Trinidad and Tobago,2024,Delaware,2.0,98.0
Trinidad and Tobago,2024,District of Columbia,3.0,97.0
Trinidad and Tobago,2024,Florida,4.0,96.0
Trinidad and Tobago,2024,Georgia,2.0,98.0
Trinidad and Tobago,2024,Hawaii,0.0,100.0
Trinidad and Tobago,2024,Idaho,1.0,99.0
Trinidad and Tobago,2024,Illinois,1.0,99.0
Trinidad and Tobago,2024,Indiana,1.0,99.0
Trinidad and Tobago,2024,Iowa,1.0,99.0
Trinidad and Tobago,2024,Kansas,1.0,99.0
Trinidad and Tobago,2024,Kentucky,0.0,100.0
Trinidad and Tobago,2024,Louisiana,2.0,98.0
Trinidad and Tobago,2024,Maine,1.0,99.0
Trinidad and Tobago,2024,Maryland,3.0,97.0
Trinidad and Tobago,2024,Massachusetts,1.0,99.0
Trinidad and Tobago,2024,Michigan,1.0,99.0
Trinidad and Tobago,2024,Minnesota,1.0,99.0
Trinidad and Tobago,2024,Mississippi,1.0,99.0
Trinidad and Tobago,2024,Missouri,0.0,100.0
Trinidad and Tobago,2024,Montana,0.0,100.0
Trinidad and Tobago,2024,Nebraska,1.0,99.0
Trinidad and Tobago,2024,Nevada,1.0,99.0
Trinidad and Tobago,2024,New Hampshire,0.0,100.0
Trinidad and Tobago,2024,New Jersey,2.0,98.0
Trinidad and Tobago,2024,New Mexico,0.0,100.0
Trinidad and Tobago,2024,New York,4.0,96.0
Trinidad and Tobago,2024,North Carolina,1.0,99.0
Trinidad and Tobago,2024,North Dakota,1.0,99.0
Trinidad and Tobago,2024,Ohio,0.0,100.0
Trinidad and Tobago,2024,Oklahoma,1.0,99.0
Trinidad and Tobago,2024,Oregon,0.0,100.0
Trinidad and Tobago,2024,Pennsylvania,1.0,99.0
Trinidad and Tobago,2024,Rhode Island,1.0,99.0
Trinidad and Tobago,2024,South Carolina,1.0,99.0
Trinidad and Tobago,2024,South Dakota,0.0,100.0
Trinidad and Tobago,2024,Tennessee,1.0,99.0
Trinidad and Tobago,2024,Texas,2.0,98.0
Trinidad and Tobago,2024,Utah,0.0,100.0
Trinidad and Tobago,2024,Vermont,1.0,99.0
Trinidad and Tobago,2024,Virginia,1.0,99.0
Trinidad and Tobago,2024,Washington,0.0,100.0
Trinidad and Tobago,2024,West Virginia,1.0,99.0
Trinidad and Tobago,2024,Wisconsin,1.0,99.0
Trinidad and Tobago,2024,Wyoming,1.0,99.0
Tunisia,2024,Alabama,2.0,98.0
Tunisia,2024,Alaska,3.0,97.0
Tunisia,2024,Arizona,2.0,98.0
Tunisia,2024,Arkansas,2.0,98.0
Tunisia,2024,California,2.0,98.0
Tunisia,2024,Colorado,2.0,98.0
Tunisia,2024,Connecticut,2.0,98.0
Tunisia,2024,Delaware,2.0,98.0
Tunisia,2024,District of Columbia,6.0,94.0
Tunisia,2024,Florida,3.0,97.0
Tunisia,2024,Georgia,2.0,98.0
Tunisia,2024,Hawaii,2.0,98.0
Tunisia,2024,Idaho,3.0,97.0
Tunisia,2024,Illinois,2.0,98.0
Tunisia,2024,Indiana,2.0,98.0
Tunisia,2024,Iowa,2.0,98.0
Tunisia,2024,Kansas,2.0,98.0
Tunisia,2024,Kentucky,2.0,98.0
Tunisia,2024,Louisiana,2.0,98.0
Tunisia,2024,Maine,2.0,98.0
Tunisia,2024,Maryland,3.0,97.0
Tunisia,2024,Massachusetts,2.0,98.0
Tunisia,2024,Michigan,2.0,98.0
Tunisia,2024,Minnesota,2.0,98.0
Tunisia,2024,Mississippi,2.0,98.0
Tunisia,2024,Missouri,2.0,98.0
Tunisia,2024,Montana,2.0,98.0
Tunisia,2024,Nebraska,2.0,98.0
Tunisia,2024,Nevada,2.0,98.0
Tunisia,2024,New Hampshire,2.0,98.0
Tunisia,2024,New Jersey,2.0,98.0
Tunisia,2024,New Mexico,2.0,98.0
Tunisia,2024,New York,3.0,97.0
Tunisia,2024,North Carolina,2.0,98.0
Tunisia,2024,North Dakota,2.0,98.0
Tunisia,2024,Ohio,2.0,98.0
Tunisia,2024,Oklahoma,2.0,98.0
Tunisia,2024,Oregon,2.0,98.0
Tunisia,2024,Pennsylvania,2.0,98.0
Tunisia,2024,Rhode Island,2.0,98.0
Tunisia,2024,South Carolina,2.0,98.0
Tunisia,2024,South Dakota,2.0,98.0
Tunisia,2024,Tennessee,2.0,98.0
Tunisia,2024,Texas,3.0,97.0
Tunisia,2024,Utah,2.0,98.0
Tunisia,2024,Vermont,2.0,98.0
Tunisia,2024,Virginia,4.0,96.0
Tunisia,2024,Washington,2.0,98.0
Tunisia,2024,West Virginia,1.0,99.0
Tunisia,2024,Wisconsin,2.0,98.0
Tunisia,2024,Wyoming,3.0,97.0
Turkey,2024,Alabama,72.0,28.000000000000004
Turkey,2024,Alaska,67.0,33.0
Turkey,2024,Arizona,66.0,34.0
Turkey,2024,Arkansas,70.0,30.0
Turkey,2024,California,56.00000000000001,44.0
Turkey,2024,Colorado,65.0,35.0
Turkey,2024,Connecticut,65.0,35.0
Turkey,2024,Delaware,68.0,32.0
Turkey,2024,District of Columbia,52.0,48.0
Turkey,2024,Florida,65.0,35.0
Turkey,2024,Georgia,68.0,32.0
Turkey,2024,Hawaii,60.0,40.0
Turkey,2024,Idaho,71.0,28.999999999999996
Turkey,2024,Illinois,64.0,36.0
Turkey,2024,Indiana,69.0,31.0
Turkey,2024,Iowa,71.0,28.999999999999996
Turkey,2024,Kansas,66.0,34.0
Turkey,2024,Kentucky,73.0,27.0
Turkey,2024,Louisiana,69.0,31.0
Turkey,2024,Maine,68.0,32.0
Turkey,2024,Maryland,63.0,37.0
Turkey,2024,Massachusetts,57.99999999999999,42.0
Turkey,2024,Michigan,69.0,31.0
Turkey,2024,Minnesota,67.0,33.0
Turkey,2024,Mississippi,75.0,25.0
Turkey,2024,Missouri,70.0,30.0
Turkey,2024,Montana,68.0,32.0
Turkey,2024,Nebraska,69.0,31.0
Turkey,2024,Nevada,64.0,36.0
Turkey,2024,New Hampshire,68.0,32.0
Turkey,2024,New Jersey,63.0,37.0
Turkey,2024,New Mexico,64.0,36.0
Turkey,2024,New York,60.0,40.0
Turkey,2024,North Carolina,69.0,31.0
Turkey,2024,North Dakota,70.0,30.0
Turkey,2024,Ohio,65.0,35.0
Turkey,2024,Oklahoma,67.0,33.0
Turkey,2024,Oregon,57.99999999999999,42.0
Turkey,2024,Pennsylvania,70.0,30.0
Turkey,2024,Rhode Island,64.0,36.0
Turkey,2024,South Carolina,72.0,28.000000000000004
Turkey,2024,South Dakota,70.0,30.0
Turkey,2024,Tennessee,73.0,27.0
Turkey,2024,Texas,67.0,33.0
Turkey,2024,Utah,64.0,36.0
Turkey,2024,Vermont,64.0,36.0
Turkey,2024,Virginia,64.0,36.0
Turkey,2024,Washington,56.00000000000001,44.0
Turkey,2024,West Virginia,74.0,26.0
Turkey,2024,Wisconsin,69.0,31.0
Turkey,2024,Wyoming,72.0,28.000000000000004
Turkmenistan,2024,Alabama,1.0,99.0
Turkmenistan,2024,Alaska,2.0,98.0
Turkmenistan,2024,Arizona,1.0,99.0
Turkmenistan,2024,Arkansas,1.0,99.0
Turkmenistan,2024,California,1.0,99.0
Turkmenistan,2024,Colorado,1.0,99.0
Turkmenistan,2024,Connecticut,1.0,99.0
Turkmenistan,2024,Delaware,1.0,99.0
Turkmenistan,2024,District of Columbia,2.0,98.0
Turkmenistan,2024,Florida,1.0,99.0
Turkmenistan,2024,Georgia,1.0,99.0
Turkmenistan,2024,Hawaii,1.0,99.0
Turkmenistan,2024,Idaho,1.0,99.0
Turkmenistan,2024,Illinois,1.0,99.0
Turkmenistan,2024,Indiana,1.0,99.0
Turkmenistan,2024,Iowa,1.0,99.0
Turkmenistan,2024,Kansas,1.0,99.0
Turkmenistan,2024,Kentucky,1.0,99.0
Turkmenistan,2024,Louisiana,1.0,99.0
Turkmenistan,2024,Maine,1.0,99.0
Turkmenistan,2024,Maryland,1.0,99.0
Turkmenistan,2024,Massachusetts,1.0,99.0
Turkmenistan,2024,Michigan,1.0,99.0
Turkmenistan,2024,Minnesota,1.0,99.0
Turkmenistan,2024,Mississippi,1.0,99.0
Turkmenistan,2024,Missouri,1.0,99.0
Turkmenistan,2024,Montana,1.0,99.0
Turkmenistan,2024,Nebraska,1.0,99.0
Turkmenistan,2024,Nevada,1.0,99.0
Turkmenistan,2024,New Hampshire,1.0,99.0
Turkmenistan,2024,New Jersey,1.0,99.0
Turkmenistan,2024,New Mexico,1.0,99.0
Turkmenistan,2024,New York,1.0,99.0
Turkmenistan,2024,North Carolina,1.0,99.0
Turkmenistan,2024,North Dakota,1.0,99.0
Turkmenistan,2024,Ohio,1.0,99.0
Turkmenistan,2024,Oklahoma,1.0,99.0
Turkmenistan,2024,Oregon,1.0,99.0
Turkmenistan,2024,Pennsylvania,1.0,99.0
Turkmenistan,2024,Rhode Island,1.0,99.0
Turkmenistan,2024,South Carolina,1.0,99.0
Turkmenistan,2024,South Dakota,1.0,99.0
Turkmenistan,2024,Tennessee,1.0,99.0
Turkmenistan,2024,Texas,1.0,99.0
Turkmenistan,2024,Utah,1.0,99.0
Turkmenistan,2024,Vermont,1.0,99.0
Turkmenistan,2024,Virginia,1.0,99.0
Turkmenistan,2024,Washington,1.0,99.0
Turkmenistan,2024,West Virginia,0.0,100.0
Turkmenistan,2024,Wisconsin,1.0,99.0
Turkmenistan,2024,Wyoming,3.0,97.0
Tuvalu,2024,Alabama,0.0,100.0
Tuvalu,2024,Alaska,0.0,100.0
Tuvalu,2024,Arizona,0.0,100.0
Tuvalu,2024,Arkansas,0.0,100.0
Tuvalu,2024,California,0.0,100.0
Tuvalu,2024,Colorado,0.0,100.0
Tuvalu,2024,Connecticut,0.0,100.0
Tuvalu,2024,Delaware,0.0,100.0
Tuvalu,2024,District of Columbia,1.0,99.0
Tuvalu,2024,Florida,0.0,100.0
Tuvalu,2024,Georgia,0.0,100.0
Tuvalu,2024,Hawaii,3.0,97.0
Tuvalu,2024,Idaho,1.0,99.0
Tuvalu,2024,Illinois,0.0,100.0
Tuvalu,2024,Indiana,0.0,100.0
Tuvalu,2024,Iowa,0.0,100.0
Tuvalu,2024,Kansas,0.0,100.0
Tuvalu,2024,Kentucky,0.0,100.0
Tuvalu,2024,Louisiana,0.0,100.0
Tuvalu,2024,Maine,0.0,100.0
Tuvalu,2024,Maryland,0.0,100.0
Tuvalu,2024,Massachusetts,0.0,100.0
Tuvalu,2024,Michigan,0.0,100.0
Tuvalu,2024,Minnesota,0.0,100.0
Tuvalu,2024,Mississippi,0.0,100.0
Tuvalu,2024,Missouri,0.0,100.0
Tuvalu,2024,Montana,0.0,100.0
Tuvalu,2024,Nebraska,0.0,100.0
Tuvalu,2024,Nevada,0.0,100.0
Tuvalu,2024,New Hampshire,0.0,100.0
Tuvalu,2024,New Jersey,0.0,100.0
Tuvalu,2024,New Mexico,0.0,100.0
Tuvalu,2024,New York,0.0,100.0
Tuvalu,2024,North Carolina,0.0,100.0
Tuvalu,2024,North Dakota,0.0,100.0
Tuvalu,2024,Ohio,0.0,100.0
Tuvalu,2024,Oklahoma,0.0,100.0
Tuvalu,2024,Oregon,0.0,100.0
Tuvalu,2024,Pennsylvania,0.0,100.0
Tuvalu,2024,Rhode Island,0.0,100.0
Tuvalu,2024,South Carolina,0.0,100.0
Tuvalu,2024,South Dakota,0.0,100.0
Tuvalu,2024,Tennessee,0.0,100.0
Tuvalu,2024,Texas,0.0,100.0
Tuvalu,2024,Utah,1.0,99.0
Tuvalu,2024,Vermont,0.0,100.0
Tuvalu,2024,Virginia,0.0,100.0
Tuvalu,2024,Washington,0.0,100.0
Tuvalu,2024,West Virginia,0.0,100.0
Tuvalu,2024,Wisconsin,0.0,100.0
Tuvalu,2024,Wyoming,0.0,100.0
Uganda,2024,Alabama,5.0,95.0
Uganda,2024,Alaska,5.0,95.0
Uganda,2024,Arizona,4.0,96.0
Uganda,2024,Arkansas,4.0,96.0
Uganda,2024,California,5.0,95.0
Uganda,2024,Colorado,5.0,95.0
Uganda,2024,Connecticut,4.0,96.0
Uganda,2024,Delaware,4.0,96.0
Uganda,2024,District of Columbia,9.0,91.0
Uganda,2024,Florida,3.0,97.0
Uganda,2024,Georgia,7.000000000000001,93.0
Uganda,2024,Hawaii,3.0,97.0
Uganda,2024,Idaho,6.0,94.0
Uganda,2024,Illinois,8.0,92.0
Uganda,2024,Indiana,4.0,96.0
Uganda,2024,Iowa,6.0,94.0
Uganda,2024,Kansas,5.0,95.0
Uganda,2024,Kentucky,5.0,95.0
Uganda,2024,Louisiana,4.0,96.0
Uganda,2024,Maine,5.0,95.0
Uganda,2024,Maryland,7.000000000000001,93.0
Uganda,2024,Massachusetts,8.0,92.0
Uganda,2024,Michigan,3.0,97.0
Uganda,2024,Minnesota,5.0,95.0
Uganda,2024,Mississippi,5.0,95.0
Uganda,2024,Missouri,4.0,96.0
Uganda,2024,Montana,3.0,97.0
Uganda,2024,Nebraska,5.0,95.0
Uganda,2024,Nevada,3.0,97.0
Uganda,2024,New Hampshire,4.0,96.0
Uganda,2024,New Jersey,7.000000000000001,93.0
Uganda,2024,New Mexico,3.0,97.0
Uganda,2024,New York,7.000000000000001,93.0
Uganda,2024,North Carolina,4.0,96.0
Uganda,2024,North Dakota,6.0,94.0
Uganda,2024,Ohio,3.0,97.0
Uganda,2024,Oklahoma,4.0,96.0
Uganda,2024,Oregon,4.0,96.0
Uganda,2024,Pennsylvania,3.0,97.0
Uganda,2024,Rhode Island,4.0,96.0
Uganda,2024,South Carolina,4.0,96.0
Uganda,2024,South Dakota,6.0,94.0
Uganda,2024,Tennessee,4.0,96.0
Uganda,2024,Texas,5.0,95.0
Uganda,2024,Utah,4.0,96.0
Uganda,2024,Vermont,4.0,96.0
Uganda,2024,Virginia,10.0,90.0
Uganda,2024,Washington,5.0,95.0
Uganda,2024,West Virginia,3.0,97.0
Uganda,2024,Wisconsin,3.0,97.0
Uganda,2024,Wyoming,5.0,95.0
Ukraine,2024,Alabama,40.0,60.0
Ukraine,2024,Alaska,54.0,46.0
Ukraine,2024,Arizona,40.0,60.0
Ukraine,2024,Arkansas,39.0,61.0
Ukraine,2024,California,34.0,66.0
Ukraine,2024,Colorado,40.0,60.0
Ukraine,2024,Connecticut,37.0,63.0
Ukraine,2024,Delaware,40.0,60.0
Ukraine,2024,District of Columbia,45.0,55.00000000000001
Ukraine,2024,Florida,37.0,63.0
Ukraine,2024,Georgia,35.0,65.0
Ukraine,2024,Hawaii,42.0,57.99999999999999
Ukraine,2024,Idaho,46.0,54.0
Ukraine,2024,Illinois,39.0,61.0
Ukraine,2024,Indiana,36.0,64.0
Ukraine,2024,Iowa,44.0,56.00000000000001
Ukraine,2024,Kansas,40.0,60.0
Ukraine,2024,Kentucky,39.0,61.0
Ukraine,2024,Louisiana,34.0,66.0
Ukraine,2024,Maine,44.0,56.00000000000001
Ukraine,2024,Maryland,39.0,61.0
Ukraine,2024,Massachusetts,36.0,64.0
Ukraine,2024,Michigan,41.0,59.0
Ukraine,2024,Minnesota,45.0,55.00000000000001
Ukraine,2024,Mississippi,38.0,62.0
Ukraine,2024,Missouri,39.0,61.0
Ukraine,2024,Montana,46.0,54.0
Ukraine,2024,Nebraska,43.0,56.99999999999999
Ukraine,2024,Nevada,38.0,62.0
Ukraine,2024,New Hampshire,41.0,59.0
Ukraine,2024,New Jersey,38.0,62.0
Ukraine,2024,New Mexico,37.0,63.0
Ukraine,2024,New York,35.0,65.0
Ukraine,2024,North Carolina,38.0,62.0
Ukraine,2024,North Dakota,47.0,53.0
Ukraine,2024,Ohio,37.0,63.0
Ukraine,2024,Oklahoma,40.0,60.0
Ukraine,2024,Oregon,38.0,62.0
Ukraine,2024,Pennsylvania,40.0,60.0
Ukraine,2024,Rhode Island,36.0,64.0
Ukraine,2024,South Carolina,40.0,60.0
Ukraine,2024,South Dakota,47.0,53.0
Ukraine,2024,Tennessee,36.0,64.0
Ukraine,2024,Texas,37.0,63.0
Ukraine,2024,Utah,39.0,61.0
Ukraine,2024,Vermont,36.0,64.0
Ukraine,2024,Virginia,40.0,60.0
Ukraine,2024,Washington,39.0,61.0
Ukraine,2024,West Virginia,41.0,59.0
Ukraine,2024,Wisconsin,42.0,57.99999999999999
Ukraine,2024,Wyoming,45.0,55.00000000000001
United Arab Emirates,2024,Alabama,1.0,99.0
United Arab Emirates,2024,Alaska,1.0,99.0
United Arab Emirates,2024,Arizona,1.0,99.0
United Arab Emirates,2024,Arkansas,0.0,100.0
United Arab Emirates,2024,California,1.0,99.0
United Arab Emirates,2024,Colorado,0.0,100.0
United Arab Emirates,2024,Connecticut,1.0,99.0
United Arab Emirates,2024,Delaware,0.0,100.0
United Arab Emirates,2024,District of Columbia,1.0,99.0
United Arab Emirates,2024,Florida,1.0,99.0
United Arab Emirates,2024,Georgia,1.0,99.0
United Arab Emirates,2024,Hawaii,0.0,100.0
United Arab Emirates,2024,Idaho,0.0,100.0
United Arab Emirates,2024,Illinois,1.0,99.0
United Arab Emirates,2024,Indiana,1.0,99.0
United Arab Emirates,2024,Iowa,1.0,99.0
United Arab Emirates,2024,Kansas,1.0,99.0
United Arab Emirates,2024,Kentucky,1.0,99.0
United Arab Emirates,2024,Louisiana,1.0,99.0
United Arab Emirates,2024,Maine,0.0,100.0
United Arab Emirates,2024,Maryland,1.0,99.0
United Arab Emirates,2024,Massachusetts,0.0,100.0
United Arab Emirates,2024,Michigan,1.0,99.0
United Arab Emirates,2024,Minnesota,1.0,99.0
United Arab Emirates,2024,Mississippi,1.0,99.0
United Arab Emirates,2024,Missouri,1.0,99.0
United Arab Emirates,2024,Montana,0.0,100.0
United Arab Emirates,2024,Nebraska,1.0,99.0
United Arab Emirates,2024,Nevada,1.0,99.0
United Arab Emirates,2024,New Hampshire,0.0,100.0
United Arab Emirates,2024,New Jersey,1.0,99.0
United Arab Emirates,2024,New Mexico,0.0,100.0
United Arab Emirates,2024,New York,1.0,99.0
United Arab Emirates,2024,North Carolina,1.0,99.0
United Arab Emirates,2024,North Dakota,0.0,100.0
United Arab Emirates,2024,Ohio,0.0,100.0
United Arab Emirates,2024,Oklahoma,1.0,99.0
United Arab Emirates,2024,Oregon,0.0,100.0
United Arab Emirates,2024,Pennsylvania,0.0,100.0
United Arab Emirates,2024,Rhode Island,0.0,100.0
United Arab Emirates,2024,South Carolina,1.0,99.0
United Arab Emirates,2024,South Dakota,1.0,99.0
United Arab Emirates,2024,Tennessee,0.0,100.0
United Arab Emirates,2024,Texas,1.0,99.0
United Arab Emirates,2024,Utah,1.0,99.0
United Arab Emirates,2024,Vermont,1.0,99.0
United Arab Emirates,2024,Virginia,1.0,99.0
United Arab Emirates,2024,Washington,0.0,100.0
United Arab Emirates,2024,West Virginia,0.0,100.0
United Arab Emirates,2024,Wisconsin,1.0,99.0
United Arab Emirates,2024,Wyoming,1.0,99.0
UK,2024,Alabama,57.99999999999999,42.0
UK,2024,Alaska,61.0,39.0
UK,2024,Arizona,60.0,40.0
UK,2024,Arkansas,54.0,46.0
UK,2024,California,60.0,40.0
UK,2024,Colorado,61.0,39.0
UK,2024,Connecticut,62.0,38.0
UK,2024,Delaware,59.0,41.0
UK,2024,District of Columbia,71.0,28.999999999999996
UK,2024,Florida,64.0,36.0
UK,2024,Georgia,63.0,37.0
UK,2024,Hawaii,54.0,46.0
UK,2024,Idaho,60.0,40.0
UK,2024,Illinois,59.0,41.0
UK,2024,Indiana,59.0,41.0
UK,2024,Iowa,54.0,46.0
UK,2024,Kansas,54.0,46.0
UK,2024,Kentucky,92.0,8.0
UK,2024,Louisiana,56.00000000000001,44.0
UK,2024,Maine,61.0,39.0
UK,2024,Maryland,57.99999999999999,42.0
UK,2024,Massachusetts,59.0,41.0
UK,2024,Michigan,54.0,46.0
UK,2024,Minnesota,56.99999999999999,43.0
UK,2024,Mississippi,56.00000000000001,44.0
UK,2024,Missouri,55.00000000000001,45.0
UK,2024,Montana,54.0,46.0
UK,2024,Nebraska,55.00000000000001,45.0
UK,2024,Nevada,63.0,37.0
UK,2024,New Hampshire,59.0,41.0
UK,2024,New Jersey,60.0,40.0
UK,2024,New Mexico,53.0,47.0
UK,2024,New York,65.0,35.0
UK,2024,North Carolina,61.0,39.0
UK,2024,North Dakota,54.0,46.0
UK,2024,Ohio,57.99999999999999,42.0
UK,2024,Oklahoma,53.0,47.0
UK,2024,Oregon,61.0,39.0
UK,2024,Pennsylvania,61.0,39.0
UK,2024,Rhode Island,59.0,41.0
UK,2024,South Carolina,60.0,40.0
UK,2024,South Dakota,51.0,49.0
UK,2024,Tennessee,61.0,39.0
UK,2024,Texas,62.0,38.0
UK,2024,Utah,56.00000000000001,44.0
UK,2024,Vermont,56.00000000000001,44.0
UK,2024,Virginia,63.0,37.0
UK,2024,Washington,55.00000000000001,45.0
UK,2024,West Virginia,61.0,39.0
UK,2024,Wisconsin,55.00000000000001,45.0
UK,2024,Wyoming,60.0,40.0
USA,2024,Alabama,87.0,13.0
USA,2024,Alaska,87.0,13.0
USA,2024,Arizona,87.0,13.0
USA,2024,Arkansas,87.0,13.0
USA,2024,California,84.0,16.0
USA,2024,Colorado,86.0,14.000000000000002
USA,2024,Connecticut,85.0,15.0
USA,2024,Delaware,86.0,14.000000000000002
USA,2024,District of Columbia,80.0,20.0
USA,2024,Florida,88.0,12.0
USA,2024,Georgia,88.0,12.0
USA,2024,Hawaii,85.0,15.0
USA,2024,Idaho,86.0,14.000000000000002
USA,2024,Illinois,85.0,15.0
USA,2024,Indiana,85.0,15.0
USA,2024,Iowa,87.0,13.0
USA,2024,Kansas,86.0,14.000000000000002
USA,2024,Kentucky,86.0,14.000000000000002
USA,2024,Louisiana,86.0,14.000000000000002
USA,2024,Maine,83.0,17.0
USA,2024,Maryland,85.0,15.0
USA,2024,Massachusetts,83.0,17.0
USA,2024,Michigan,85.0,15.0
USA,2024,Minnesota,85.0,15.0
USA,2024,Mississippi,87.0,13.0
USA,2024,Missouri,85.0,15.0
USA,2024,Montana,85.0,15.0
USA,2024,Nebraska,87.0,13.0
USA,2024,Nevada,87.0,13.0
USA,2024,New Hampshire,84.0,16.0
USA,2024,New Jersey,88.0,12.0
USA,2024,New Mexico,85.0,15.0
USA,2024,New York,84.0,16.0
USA,2024,North Carolina,87.0,13.0
USA,2024,North Dakota,88.0,12.0
USA,2024,Ohio,84.0,16.0
USA,2024,Oklahoma,85.0,15.0
USA,2024,Oregon,82.0,18.0
USA,2024,Pennsylvania,83.0,17.0
USA,2024,Rhode Island,84.0,16.0
USA,2024,South Carolina,87.0,13.0
USA,2024,South Dakota,88.0,12.0
USA,2024,Tennessee,86.0,14.000000000000002
USA,2024,Texas,88.0,12.0
USA,2024,Utah,86.0,14.000000000000002
USA,2024,Vermont,82.0,18.0
USA,2024,Virginia,86.0,14.000000000000002
USA,2024,Washington,81.0,19.0
USA,2024,West Virginia,85.0,15.0
USA,2024,Wisconsin,85.0,15.0
USA,2024,Wyoming,89.0,11.0
Uruguay,2024,Alabama,9.0,91.0
Uruguay,2024,Alaska,10.0,90.0
Uruguay,2024,Arizona,14.000000000000002,86.0
Uruguay,2024,Arkansas,10.0,90.0
Uruguay,2024,California,16.0,84.0
Uruguay,2024,Colorado,18.0,82.0
Uruguay,2024,Connecticut,17.0,83.0
Uruguay,2024,Delaware,13.0,87.0
Uruguay,2024,District of Columbia,14.000000000000002,86.0
Uruguay,2024,Florida,28.999999999999996,71.0
Uruguay,2024,Georgia,18.0,82.0
Uruguay,2024,Hawaii,7.000000000000001,93.0
Uruguay,2024,Idaho,12.0,88.0
Uruguay,2024,Illinois,14.000000000000002,86.0
Uruguay,2024,Indiana,10.0,90.0
Uruguay,2024,Iowa,10.0,90.0
Uruguay,2024,Kansas,13.0,87.0
Uruguay,2024,Kentucky,8.0,92.0
Uruguay,2024,Louisiana,10.0,90.0
Uruguay,2024,Maine,7.000000000000001,93.0
Uruguay,2024,Maryland,16.0,84.0
Uruguay,2024,Massachusetts,11.0,89.0
Uruguay,2024,Michigan,8.0,92.0
Uruguay,2024,Minnesota,9.0,91.0
